Judul,Harga,Lokasi,Link
Apartemen Dijual di Kelapa Dua,Rp 550Jt,"Goldland Karawaci, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-41d53f960a0e-b422-19daf59-a919-7606
Apartemen Dijual di Sleman,"Rp 1,70M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/dijual-apartemen-jogja-mewah-palagan-174420991071/
Apartemen Dijual di Sleman,Rp 800Jt,"Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/promo-apartemen-jogja-siap-huni-174988178972/
Apartemen Dijual di Sleman,"Rp 1,20M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/promo-1-br-amarta-apartemen-jogja-173554891852/
Apartemen Dijual di Babatan,"Rp 1,30M","Pakuwon Indah, Kawasan Superblock Pakuwon, Babatan, Wiyung, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-42ff74533cef-ab0f-19e8ee1-bee8-741c
Apartemen Dijual di Tenggilis Mejoyo,Rp 450Jt,"RW 03, Tenggilis Mejoyo, Tenggilis Mejoyo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-f5864089ed94-7918-19e6144-b9fd-77fb
Apartemen Dijual di Petemon,Rp 220Jt,"RW 01, Petemon, Sawahan, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-19620ab59862-ba77-19daf87-bd52-7514
Apartemen Dijual di Kebayoran Lama,"Rp 7,75M","RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d12cc80a64fc-578e-19c8dd4-833c-7252
Apartemen Dijual di Ngagel,"Rp 1,50M","RW 02, Ngagel, Wonokromo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-b36dd87571e1-1a77-19d7bd3-a115-7783
Apartemen Dijual di Sleman,"Rp 1,20M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/patraland-apartemen-jogja-171392822437/
Apartemen Dijual di Semolowaru,Rp 210Jt,"RW 02, Semolowaru, Sukolilo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-ea023bf7f546-4536-19e6db0-b57c-7538
Apartemen Dijual di Pancoran Mas,Rp 350Jt,"Rangkapan Jaya, Pancoran Mas, Depok, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-11e7471cac9b-b47a-19dabb7-b307-72a4
Apartemen Dijual di Karet,"Rp 3,60M","RW 05, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-c7e8c6c4b24b-7173-19d4159-8a11-8017
Apartemen Dijual di Kebayoran Lama,"Rp 2,50M","RW 15, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-19de9e276590-ed5d-19cb243-85e1-7145
Apartemen Dijual di Tlogomas,Rp 395Jt,"RW 05, Kel Tlogomas, Kec Lowokwaru, Kota Malang, Tlogomas, Kota Malang, Lowokwaru, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-948aeedb5445-2522-19ec9f3-9fa2-7331
Apartemen Dijual di Karet,"Rp 3,30M","RW 05, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-eb55c674967a-dca8-19df708-aee2-75ad
Apartemen Dijual di Sleman,Rp 765Jt,"Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/studio-patraland-amarta-apartemen-jogja-173813383621/
Apartemen Dijual di Kalideres,Rp 531Jt,"RW 01, Kalideres, Kalideres, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/apartemen-sky-terrace-lagoon-condo-1-br-tower-sanu-169461188885/
Apartemen Dijual di Sleman,"Rp 1,20M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/apartemen-jogja-view-merapi-172065533190/
Apartemen Dijual di Sleman,"Rp 1,25MProperti sitaan","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/apartemen-amarta-by-patraland-170115808493/
Apartemen Dijual di Gunung,"Rp 5,75M","RW 02, Gunung, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-7ad09de904d7-63fd-19c880b-ac29-760b
Apartemen Dijual di Sleman,"Rp 1,20M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/apartemen-jogja-amarta-173735164083/
Apartemen Dijual di Karet,"Rp 5,30M","RW 05, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-ab94a9f17e06-c8f0-19d3dea-ae03-7322
Apartemen Dijual di Cilandak,"Rp 1,70M","RW 02, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-bumimas-apartemen-3br-bisa-sewa-174962877046/
Apartemen Dijual di Keputih,Rp 250Jt,"RW 02, Keputih, Sukolilo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-2f34292a1e9e-1986-19eabb6-8dea-74ca
Apartemen Dijual di Sleman,"Rp 1,10M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/patraland-amarta-apartemen-jogja-1-br-173763361033/
Apartemen Dijual di Sleman,Rp 700Jt,"Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/patraland-amarta-apartemen-jogja-bagus-174479085549/
Apartemen Dijual di Sleman,"Rp 1,20M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/apartemen-terbaik-jogja-173588225055/
Apartemen Dijual di Sleman,"Rp 1,70M","area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/patraland-amarta-apartemen-2br-jogja-173613339662/
Apartemen Dijual di Alam Sutera,Rp 1M,"Alam Sutera, Serpong Utara, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-e7329a68f843-ece-19c7a6c-aaf1-7655
Apartemen Dijual di Cilandak,"Rp 2,80M","RW 04, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-7a2cae2fe8b5-eec7-19ddca0-86c6-76a8
Apartemen Dijual di Sleman,Rp 725Jt,"area pertokoan, Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/patraland-amarta-apartemen-jogja-studio-173752395866/
Apartemen Dijual di Cempaka Putih,Rp 320Jt,"RW 09, Rawasari, Cempaka Putih, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-678f217576f5-2611-19ef39d-8ed8-7f9c
Apartemen Dijual di Bekasi Barat,Rp 325Jt,"Grand Kamala Lagoon, Lagoon, Jakasampurna, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-5995d95e629a-a42-19db9a7-ba9a-7688
Apartemen Dijual di Bumi Serpong Damai,Rp 450Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-b5a2ded506f8-fe56-19d478d-98c6-73e8
Apartemen Dijual di Kelapa Gading,"Rp 1,20M","RW 18, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-636abc760ae9-5177-19f037f-b2ee-71e3
Apartemen Dijual di Beji,Rp 350Jt,"Kukusan, Beji, Depok, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-2f4085453e44-4629-19f0d25-c037-798e
Apartemen Dijual di Grogol Petamburan,"Rp 1,25M","RW 07, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-9dc45afee2ba-412-19f1b83-9c14-72a6
Apartemen Dijual di Cengkareng,Rp 650Jt,"RW 02, Duri Kosambi, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-ef49272b64a4-4f13-19d477d-9037-7377
Apartemen Dijual di Kalideres,"Rp 1,01M","RW 13, Semanan, Kalideres, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d448d83e38a0-48b6-19ad5b1-abb5-7eab
Apartemen Dijual di Grogol,Rp 528Jt,"RW 07, Grogol, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-41d646e1c37f-f734-811c89b8-a8d5-4a52
Apartemen Dijual di Karawangpawitan,Rp 400Jt,"Purwadana, Karawang, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-eb920e2a3990-df8d-583958a-8a5b-4aab
Apartemen Dijual di Curug Sangereng,Rp 989Jt,"Summarecon Serpong, Curug Sangereng, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-5c552384888e-7d5b-19bcf32-842b-7dd4
Apartemen Dijual di Kuningan,Rp 2M,"RW 01, Kuningan Timur, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/apartemen-puri-imperium-174230557274/
Apartemen Dijual di Bangka,"Rp 3,70M","RW 05, Bangka, Mampang Prapatan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/apartemen-kemang-village-17448783729/
Apartemen Dijual di Bekasi Timur,Rp 530Jt,"Bulak Kapal, Margahayu, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-595491eadfc2-4918-19c3d87-b8a0-77d8
Apartemen Dijual di Kebon Kosong,Mencari,"RW 12, Kebon Kosong, Kemayoran, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-5f5f4ab81a1d-54d9-199f7c8-b8d1-7f93
Apartemen Dijual di Kuningan,"Rp 1,25M","RW 03, Pasar Manggis, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/di-jual-the-wave-coral-sand-2-kamar-dekat-lrt-rasu-172398862189/
Apartemen Dijual di Panakkukang,Rp 530Jt,"Bumi Tirta Nusantara III, Paccinang, Tello Baru, Panakkukang, Makassar, Sulawesi Selatan",https://www.lamudi.co.id/jual/sulawesi-selatan/makassar/dijual-cepat-apartemen-vida-view-2-kt-harga-6oo-ju-175420875316/
Apartemen Dijual di Kelapa Gading,"Rp 1,40M","RW 21, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-c89a5273f611-4e4-19daa2e-bea2-73c1
Apartemen Dijual di Cikarang Selatan,Rp 850Jt,"Bekasi International Industrial Estate, Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-7cde3ee99e2b-b38a-19ce823-82ec-7213
Apartemen Dijual di Karawangpawitan,Rp 400Jt,"Purwadana, Karawang, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-1e73de4c055-3866-f0753374-83f3-4b97
Kondominium Dijual di Kalisari,Rp 188M,"Pakuwon City, RW 08, Kalisari, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-3edf7216a7cb-2eac-19da54c-aed3-7065
Apartemen Dijual di Cikarang Selatan,Rp 450Jt,"Bekasi International Industrial Estate, Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-fa0015328080-85a-19ce4da-a1e7-7293
Apartemen Dijual di Bojong Jaya,Rp 2M,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/dijual-apartemen-nyaman-dan-siap-huni-175689894067/
Apartemen Dijual di Karet Tengsin,Rp 950Jt,"RW 03, Karet Tengsin, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/apartemen-batavia-174401565193/
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,10M","Babakan, BSD City, Serpong, Tangerang Selatan, Banten",https://www.lamudi.co.id/jual/banten/tangerang-selatan/apartemen-roseville-bsd-174244169618/
Apartemen Dijual di Bintaro,Rp 7M,"RW 01, Bintaro, Pesanggrahan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-apartemen-mewah-accent-bintaro-174845121315/
Apartemen Dijual di Cilincing,"Rp 3,50M","Kawasan Industri dan Peti Kemas, Cilincing, Cilincing, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-6dc6137d7055-84c6-19cff28-86f2-75d5
Apartemen Dijual di Menteng Dalam,Rp 2M,"RW 01, Menteng Dalam, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-818495315e2c-f000-19ec5a9-9349-770e
Apartemen Dijual di Kebayoran Lama,"Rp 1,50M","RW 09, Kebayoran Lama Selatan, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-5a55aba1b8db-75bf-19d6b4c-a901-7784
Apartemen Dijual di Palmerah,"Rp 1,30M","RW 01, Slipi, Palmerah, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/apartemen-slipi-174229569888/
Apartemen Dijual di Grogol Utara,"Rp 2,90M","RW 09, Grogol Utara, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/permata-hijau-residence-17424573794/
Apartemen Dijual di Depok,"Rp 1,90M","Depok, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-b1971a95658b-3003-19d878b-9eef-7618
Apartemen Dijual di Penjaringan Sari,Rp 350Jt,"RW 02, Penjaringan Sari, Rungkut, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-18e86898999b-d2ca-19efdd0-9f7d-7456
Apartemen Dijual di Kelapa Dua,Rp 850Jt,"Goldland Karawaci, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-1d4565332d20-2ca2-19bdee0-848a-7b7f
Apartemen Dijual di Grogol Petamburan,Rp 1M,"RW 07, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-b3150d689539-b5f7-19ebf24-a1fe-7638
Apartemen Dijual di Bekasi,"Rp 1,90M","Kranggan, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-c1cb6d88c357-18c7-19c932f-aaf6-73d8
Apartemen Dijual di Kelapa Dua,Rp 1M,"Lippo Village, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-92acec2f8bb4-a93d-19d23fc-abea-7e91
Apartemen Dijual di Grogol Petamburan,"Rp 2,60M","RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-9136766ff919-3648-19eb5e7-9189-7295
Apartemen Dijual di Grogol Petamburan,"Rp 2,50MProperti sitaan","RW 04, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-2a2712f6cbcd-8ae-19eb5c2-b0a2-76c7
Apartemen Dijual di Cilandak,"Rp 2,40M","RW 02, Cipete Selatan, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-69f09e6f7ef5-93f5-19df603-b184-7767
Apartemen Dijual di Cilandak,"Rp 1,50M","RW 02, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-521ad6827821-5865-19d6b6d-a971-7448
Apartemen Dijual di Kelapa Indah,Rp 250Jt,"Kota Ayodhya, Kelapa Indah, Tangerang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-2cbfd4a6aece-47e-19e6ef6-b409-77e9
Apartemen Dijual di Kelapa Dua,Rp 450Jt,"Lippo Village, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-be5d80fb17c6-b9f2-19e63bb-98c6-7756
Apartemen Dijual di Kelapa Dua,Rp 900Jt,"Lippo Village, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-50200e064f4b-a96c-19d41ef-9ade-71c7
Apartemen Dijual di Raya Margorejo,"Rp 1,20M","Perumahan Margorejo Indah, RW 08, Margorejo, Wonocolo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-9edcf5b4762a-3af8-19e1bb4-b982-7115
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,30M","BSD Grand CBD, BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-948b47067694-eb4-19e877f-bf19-740b
Apartemen Dijual di Sukaasih,"Rp 1,75M","Sukaasih, Tangerang, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/dijual-apartemen-rainbow-condovilla-di-gading-serp-175438278288/
Apartemen Dijual di Kelapa Dua,Rp 630Jt,"Lippo Village, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-48eebcaf6ae1-f310-19d23f2-b50d-72e0
Apartemen Dijual di Kelapa Dua,Rp 2M,"Goldland Karawaci, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-4347141ea3fd-a4e8-19e3a9e-b9a4-7d7e
Apartemen Dijual di Serpong,Rp 315Jt,"Cadasmampar, Serpong, Serpong, Tangerang Selatan, Banten",https://www.lamudi.co.id/jual/banten/tangerang-selatan/dijual-apartemen-type-studio-di-urbantown-serpong-175222819363/
Apartemen Dijual di Kelapa Dua,"Rp 2,20M","Lippo Village, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-fdf1dbce6b1f-18c1-19d23f0-ab9b-7678
Apartemen Dijual di Mulyorejo,Rp 275Jt,"RW 08, Mulyorejo, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-372732b483b3-cfef-19edbde-b1dd-7599
Apartemen Dijual di Jatikramat,Rp 307Jt,"Cikunir, Jatikramat, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-ebcd7abed2df-d974-19e2b09-939b-76e7
Apartemen Dijual di Karet Tengsin,"Rp 1,50M","RW 09, Karet Tengsin, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/apartemen-sudirman-park-175282328693/
Apartemen Dijual di Grogol Petamburan,"Rp 1,30M","RW 07, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a174fa4317e8-1bb1-19de1c1-ace4-7631
Apartemen Dijual di Menteng,"Rp 3,50MProperti sitaan","RW 05, Menteng, Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-dfce98d85328-ceac-19ea320-b363-7b17
Apartemen Dijual di Kalijudan,Rp 525Jt,"RW 07, Kalijudan, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-e80e0cd970aa-cb99-19e1a64-a8c0-7687
Apartemen Dijual di Grogol Petamburan,Rp 950Jt,"RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-83c29d381afc-eb5e-19d41d3-b65e-7590
Apartemen Dijual di Grogol Petamburan,"Rp 2,50M","RW 01, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-4d25259e318a-9fff-19d41ec-9d09-73b3
Apartemen Dijual di Grogol Petamburan,Rp 3M,"RW 01, Tanjung Duren Utara, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-eecef997e03-7bf9-19d4226-9a4a-7366
Apartemen Dijual di Gading Serpong,Rp 325Jt,"Gading Serpong, Pakulonan Barat, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-6d58f63478dd-1242-19e1ad7-8974-742c
Apartemen Dijual di Serpong,Rp 850Jt,"Cadasmampar, Serpong, Serpong, Tangerang Selatan, Banten",https://www.lamudi.co.id/jual/banten/tangerang-selatan/apartemen-brooklyn-alam-sutera-175288736919/
Apartemen Dijual di Serang,Rp 900Jt,"Malabar, Kab Serang, Banten",https://www.lamudi.co.id/jual/banten/serang/di-jual-cepat-bu-apartemen-skandinavia-tangerang-k-171680338957/
Apartemen Dijual di Alam Sutera,Rp 900Jt,"Alam Sutera, Pinang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-a5a9dee09327-5f28-19e876f-88fa-7d04
Apartemen Dijual di Karet Kuningan,"Rp 2,40M","RW 05, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-67e81c642244-a80e-19d4dd1-b1ff-71be
Kondominium Dijual di Kebon Jeruk,"Rp 5,50M","RW 11, Kedoya Utara, Kebon Jeruk, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/the-pinnacle-of-luxury-living-at-wang-residence-175082687772/
Apartemen Dijual di Karet Tengsin,Rp 16M,"RW 07, Karet Tengsin, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d67e9ee7b31d-2b04-19bf8f4-9fe1-785d
Apartemen Dijual di Bumi Serpong Damai,"Rp 2,50M","BSD Grand CBD, BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-dd5526d76554-21cd-19cbc51-a441-7753
Apartemen Dijual di Bumi Serpong Damai,"Rp 3,60M","BSD Grand CBD, BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-b83b782a0776-ac3e-19cb761-866e-7121
Apartemen Dijual di Kuningan,Rp 11M,"RW 03, Setiabudi, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-5360dde96351-69cc-19eac48-8ee1-709d
Apartemen Dijual di Cempaka Baru,"Rp 1,07M","RW 04, Cempaka Baru, Kemayoran, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/apartemen-tower-capilano-the-mansion-kemayoran-175620302520/
Apartemen Dijual di Cilandak,"Rp 1,85M","RW 06, Lebak Bulus, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-apartemen-siap-huni-di-bona-vista-lebak-bul-174142910368/
Apartemen Dijual di Karet Tengsin,"Rp 3,60M","RW 11, Karet Tengsin, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-73a319ef3635-ebc4-19e892d-9199-7b64
Apartemen Dijual di Karet Tengsin,Rp 23M,"RW 07, Karet Tengsin, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-9b6309de8d6-e264-19bf914-a1fb-79a8
Apartemen Dijual di Babatan,Rp 690Jt,"Pakuwon Indah, Kawasan Superblock Pakuwon, Babatan, Wiyung, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-9c1f569a998f-b44c-19ea796-8351-72f4
Apartemen Dijual di Karet Tengsin,Rp 16M,"RW 07, Karet Tengsin, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-ba99b921a33-7e81-19bf8ff-bc6f-7061
Apartemen Dijual di Dukuh Pakis,"Rp 1,27M","RW 02, Pradahkali Kendal, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-b401c4b7f590-c970-19e5438-9a52-7794
Apartemen Dijual di Bekasi,Rp 500Jt,"Bekasi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-34a480a0254d-6975-19b1714-bdc9-7437
Apartemen Dijual di Cempaka Putih,Rp 900Jt,"RW 07, Cempaka Putih Timur, Cempaka Putih, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a1d35052d181-d34d-19ad9b3-b72e-776a
Apartemen Dijual di Semolowaru,Rp 175Jt,"RW 02, Semolowaru, Sukolilo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-f6a95ba004e1-fd30-19e540c-924f-803b
